25,186,"Headaches in young children, especially when associated with vomiting or visual disturbances, should be taken very seriously and investigated in order to rule out a brain tumor."
25,187,Adolescents or young adults with headaches and visual changes may have a rare but treatable con dition where the pressure on their brain is increased.
26,188,"If everyone in the whole household starts developing headaches, especially if associated with nausea and vomiting, it may be due to carbon monoxide poisoning. You must evacuate the house and seek urgent medical treatment."
26,189,"If your child has a head injury, is initially fine and then becomes abnormally drowsy, vomits, or develops other symptoms within a few days, he or she may be experiencing bleeding inside the head. This is an emergency!"
26,190,"If your child has a fever and starts convulsing, the convulsions (seizures) will normally be over within a few minutes, and it is important that you know how to react in this situation."
26,191,"Convulsions in a baby can be very subtle. If your baby has unusual rhythmic movements, especially in the face or limbs, call a doctor."
27,192,"If you suspect that your child or adolescent may be depressed, seek urgent appropriate help because suicide is the second most common cause of death among teenagers."
27,193,"Anorexia and bulimia are not just social problems. They are dangerous, life-threatening conditions needing expert treatment as soon as possible. Overeating and obesity can also be serious health hazards."
28,194,"Two red light warning signals that may indicate a tumor in the back of the eye are: 1. ""Unparallel"" eyes-one eye looks straight ahead and the other looks in a different direction (this may be normal under four months of age, but still consult your pediatrician). 2. One pupil appears white or consistently different from the other pupil."
29,195,"Chronic hoarseness may be the first sign of warts on the vocal cords, so the child should be assessed. If the warts grow large, they can obstruct breathing."
29,196,"If a child has become suddenly ill and has a throat that is so sore that he or she cannot swallow any liquids, especially with drooling, difficulty talking or breathing, take your child to the emergency room immediately (or call an ambulance, which is 911 in many areas). Swelling, which may have occurred with the infection, could be completely blocking the child's throat."
30,197,"An infant with swollen, tender fingers or toes may be showing the first signs of sickle cell disease. Early diagnosis and treatment reduce the risk of dying very young."
31,198,"If your teenager's back and ribs appear asymmetrical (especially when bending over to touch his or her toes), he or she may be developing a curved spine. It can get worse rapidly, causing serious problems."
32,199,A child who suddenly develops a harsh noisy sound when breathing in (called stridor) should be seen immediately in an emergency room.
32,200,"If your child has recurrent wheezing, especially when he or she gets a cold, or a recurrent night time cough, he or she may have asthma and should be assessed and started on appropriate treatment."
32,201,"If you know your child has asthma-that is, struggling to breathe, difficulty speaking, possibly turning blue-you should be able to recognize a severe attack and know how to react immediately. You should also learn what triggers severe attacks of asthma for your child and try to avoid these triggers."
33,202,"If you have a child between the ages of two and six, you should observe his or her belly every few weeks for any masses. Early diagnosis and treatment of a mass observed or felt in the belly will increase the chances of survival if he or she has kidney cancer."
33,203,"Though it is rare, a child can develop acute kidney failure with a low blood count (anemia) following diarrhea or a respiratory infection. Symptoms of this condition include reduced urine output, drowsiness, irritability, paleness, and tiny red spots on the skin following diarrhea or respiratory infection. Immediate medical management (ideally by a pediatric kidney specialist or nephrologist) is necessary to save the child's life."
34,204,"If your child is experiencing frequent, sometimes painful, urination with a strong smell and mild fever, he or she may have a urinary tract infection tion. The signs in a child are subtle, so it is impor tant to be aware of them and take this condition seriously. Recurrent, untreated urinary tract infections in young children are the most com mon cause of kidney failure, which may result in premature death as an adult."
34,205,"If your child is drinking much more than normal passing a lot of urine, and losing weight, you should get him or her tested to exclude diabetes mellitus. Early diagnosis and treatment can improve overall long-term health."
35,206,"If your baby has suffered from chronic constipation since birth, he or she may have an abnormality in the nerve supply to the large bowel or a defective anus. This condition requires surgery to prevent bowel obstruction and life-threatening inflammation or perforation of the bowel."
35,207,"If your infant is crying abnormally, pulling up his or her knees, or passing stools that look like jelly, he or she needs to be seen immediately at an emergency room."
35,208,"If a child or infant has more than a very small amount of blood in his or her stools during an episode of diarrhea, it increases the chance that the illness is a serious one and will require imme diate medical attention."
35,209,"In a baby or child who has diarrhea, with or without vomiting, dehydration due to excessive loss of fluid should be avoided-it can be life threatening."
36,210,"If your child develops signs of puberty too early, such as pubic and axillary hair, breast enlargement, increasing genitalia size, he or she should be evaluated, as it can be due to a hormone problem or a tumor in the brain or an adrenal gland."
37,211,"If your son learned to walk late and has difficulty standing up from a sitting position or going upstairs, you must take him to a doctor to be sure it is not a muscular dystrophy such as Duchenne's."
37,212,"If your child starts complaining of significant persistent pain in the bones, especially around the knee, he or she should be seen by a doctor to exclude cancer of the blood or of the bone. Most bone pains in children are not serious."
38,213,"A child with high fever (over 101 degrees), often with nausea and vomiting, and a red or purple flat blotchy rash that does not disappear when pressed could have a serious bacterial blood infection (meningococcal) and should be seen immediately in the emergency room."
38,214,"A red, flat birthmark covering approximately one-third of a child's face on one side may be associated with serious underlying brain abnormalities. The child should be thoroughly investigated by a physician."
38,215,"If your child has developed freckling and increased coloration of the skin around his or her mouth or anus, he or she may have a condition called Peutz-Jeghers syndrome. He or she may also have multiple polyps (finger like growths) throughout the bowel, which may bleed, causing anemia (a low blood count) or bowel blockage."
38,216,"Does your child have five or more flat brown birthmarks (each more than 1.5 centimeters in diameter)? If so, he or she should be examined by an expert to exclude neurofibromatosis, an important inheritable condition that ma associated with learning disabilities, epilepsy and a high risk of malignant tumors."
38,217,"In a young, very irritable child with fever, red eyes and mouth (redder than normal), a rash, peeling skin on the hands and feet, and/or enlarged neck glands, expert assessment is needed to rule out Kawasaki's disease. Early diagnosis and appropri ate treatment are essential to prevent life threatening heart problems."
38,218,"If your baby is jaundiced (has a yellow hue to the skin and/or eyes) during the first week of life, he or she needs to be assessed immediately by a doctor in order to determine if there is risk of life threatening complications from high levels of the substance bilirubin."
38,219,"A child with an inherited disorder of sparse hair, fragile nails, pointed teeth, and dry skin may be unable to control his or her temperature and could die from extreme heat or from a high temperature."
39,220,"In susceptible individuals a severe allergic reaction affecting the entire body (anaphy- lactic shock) may follow an insect sting or the ingestion of certain medications or foods. The red light warning signals include: sudden swelling of the lips and tongue, difficulty breathing, weakness, and a feeling of faintness. Immediate emergency care is required to prevent death."
40,221,"Your baby may have a serious life-threatening infection called meningitis if he or she has a fever with or without irritability, is not drinking fluids, and/or is difficult to awaken."
41,222,"The loss of a number of basic skills, such as walking and talking clearly, is known as developmental regression. It has a number of serious causes, and the child should be thoroughly evaluated."
41,223,"If you have a family of crib a a family history of death, or an infant with “near-miss crib death,"" you can take some simple measures that will dramatica reduce the risk of a recurrence."
41,224,"Infants and young children can easily swallow a wrong medicine or a dangerous household item (bleach, batteries, etc.). If a child does not talk, look for other signs in a case of poisoning with a toxic substance. If you are in doubt, call your Regional Poison Control Center for advice."
41,225,"Teenagers may abuse many substances (alcohol, tobacco, marijuana, solvents, Ecstasy, etc.) Inhaled solvents (glue, etc.) are especially dangerous and can cause brain, liver, and kidney damage and sudden death."
